game_id,platform_id,company_id,release_date,region,role
3416,33,1539,2021-08-05,NA,publisher
3416,4,528,2021-08-05,JP,publisher
3416,4,1127,2021-08-05,NA,publisher
3416,4,1539,2021-08-05,NA,publisher
3417,4,1305,2018-11-27,WW,developer
3417,4,458,2018-11-27,EU,publisher
3419,24,899,2021-11-05,WW,developer
3419,24,1501,2021-11-05,NA,publisher
3419,4,899,2021-11-05,WW,developer
3419,4,1501,2021-11-05,NA,publisher
3420,4,1523,2019-08-28,WW,developer
3420,4,1486,2019-08-28,EU,publisher
3420,4,1525,2019-08-28,NA,publisher
3420,8,1523,2019-08-28,WW,developer
3420,8,1486,2019-08-28,EU,publisher
3420,8,1525,2019-08-28,NA,publisher
3421,106,1648,2022-01-13,WW,developer
3421,106,1661,2022-01-13,NA,publisher
3421,4,1648,2022-01-13,WW,developer
3421,4,1661,2022-01-13,NA,publisher
3422,24,427,2024-12-05,WW,developer
3422,24,427,2024-12-05,NA,publisher
3424,4,724,2018-09-26,WW,developer
3424,4,56,2018-09-26,JP,publisher
3424,4,312,2018-09-26,EU,publisher
3424,8,724,2018-09-26,WW,developer
3424,8,56,2018-09-26,JP,publisher
3424,8,312,2018-09-26,EU,publisher
3425,4,162,2018-03-27,WW,developer
3425,4,195,2018-03-27,WW,developer
3425,4,280,2018-03-27,WW,developer
3426,4,354,2019-01-31,WW,developer
3426,4,354,2019-01-31,JP,publisher
3427,4,542,2018-01-26,WW,developer
3427,4,400,2018-01-26,JP,publisher
3427,106,542,2018-01-26,WW,developer
3427,106,400,2018-01-26,JP,publisher
3428,4,1293,2019-02-22,WW,developer
3428,4,42,2019-02-22,NA,publisher
3429,106,195,2024-02-16,WW,developer
3429,106,353,2024-02-16,WW,developer
3429,106,877,2024-02-16,WW,developer
3429,4,195,2024-02-16,WW,developer
3429,4,353,2024-02-16,WW,developer
3429,4,877,2024-02-16,WW,developer
3431,4,1298,2019-01-01,WW,developer
3431,4,1298,2019-01-01,EU,publisher
3432,106,1310,2020-03-11,WW,developer
3432,106,13,2020-03-11,NA,publisher
3432,4,1310,2020-03-11,WW,developer
3432,4,13,2020-03-11,NA,publisher
3433,4,1411,2018-05-03,WW,developer
3433,4,1411,2018-05-03,EU,publisher
3434,4,1678,2019-04-29,WW,developer
3434,4,1678,2019-04-29,EU,publisher
3436,4,931,2019-06-26,NA,publisher
3436,8,931,2019-06-26,NA,publisher
3438,4,1458,2020-07-09,WW,developer
3438,4,275,2020-07-09,EU,publisher
3438,4,1371,2020-07-09,EU,publisher
3438,4,1512,2020-07-09,JP,publisher
3438,8,1458,2020-07-09,WW,developer
3438,8,275,2020-07-09,EU,publisher
3438,8,1371,2020-07-09,EU,publisher
3438,8,1512,2020-07-09,JP,publisher
3438,106,1458,2020-07-09,WW,developer
3438,106,275,2020-07-09,EU,publisher
3438,106,1371,2020-07-09,EU,publisher
3438,106,1512,2020-07-09,JP,publisher
3439,4,265,2018-03-15,WW,developer
3439,4,66,2018-03-15,EU,publisher
3439,8,265,2018-03-15,WW,developer
3439,8,66,2018-03-15,EU,publisher
3440,8,776,2020-06-03,WW,developer
3440,8,1518,2020-06-03,WW,developer
3440,8,776,2020-06-03,EU,publisher
3422,4,427,2024-12-05,WW,developer
3422,4,427,2024-12-05,NA,publisher
3440,4,776,2020-06-03,WW,developer
3440,4,1518,2020-06-03,WW,developer
3440,4,776,2020-06-03,EU,publisher
3441,4,1350,2018-02-20,WW,developer
3441,4,1350,2018-02-20,EU,publisher
3441,8,1350,2018-02-20,WW,developer
3441,8,1350,2018-02-20,EU,publisher
3442,4,556,2018-08-28,WW,developer
3442,4,556,2018-08-28,EU,publisher
3443,106,1580,2021-09-09,WW,developer
3443,4,1580,2021-09-09,WW,developer
3444,4,1185,2018-06-29,WW,developer
3445,8,1409,2018-07-17,WW,developer
3445,8,1409,2018-07-17,EU,publisher
3445,4,1409,2018-07-17,WW,developer
3445,4,1409,2018-07-17,EU,publisher
3446,66,8,2018-04-24,WW,developer
3446,66,8,2018-04-24,JP,publisher
3447,33,1300,2018-02-01,WW,developer
3447,33,1300,2018-02-01,EU,publisher
3447,4,1300,2018-02-01,WW,developer
3447,4,1300,2018-02-01,EU,publisher
3447,66,1300,2018-02-01,WW,developer
3447,66,1300,2018-02-01,EU,publisher
3447,16,1300,2018-02-01,WW,developer
3447,16,1300,2018-02-01,EU,publisher
3447,8,1300,2018-02-01,WW,developer
3447,8,1300,2018-02-01,EU,publisher
3449,26,436,2021-09-16,WW,developer
3449,26,436,2021-09-16,JP,publisher
3449,26,1164,2021-09-16,JP,publisher
3449,32,436,2021-09-16,WW,developer
3449,32,436,2021-09-16,JP,publisher
3449,32,1164,2021-09-16,JP,publisher
3450,4,1550,2018-06-29,WW,developer
3450,4,1128,2018-06-29,JP,publisher
3450,4,1233,2018-06-29,NA,publisher
3450,4,1488,2018-06-29,JP,publisher
3451,4,189,2018-04-09,WW,developer
3451,4,189,2018-04-09,JP,publisher
3452,4,1316,2018-01-23,WW,developer
3452,4,56,2018-01-23,JP,publisher
3453,4,1226,2020-02-20,WW,developer
3453,4,1226,2020-02-20,EU,publisher
3455,4,412,2024-12-18,EU,publisher
3456,106,1198,2023-03-29,WW,developer
3456,106,1198,2023-03-29,EU,publisher
3456,8,1198,2023-03-29,WW,developer
3456,8,1198,2023-03-29,EU,publisher
3456,4,1198,2023-03-29,WW,developer
3456,4,1198,2023-03-29,EU,publisher
3457,8,1220,2022-04-05,JP,publisher
3457,8,1572,2022-04-05,EU,publisher
3457,106,1220,2022-04-05,JP,publisher
3457,106,1572,2022-04-05,EU,publisher
3457,4,1220,2022-04-05,JP,publisher
3457,4,1572,2022-04-05,EU,publisher
3459,4,1213,2018-04-19,EU,publisher
3459,8,1213,2018-04-19,EU,publisher
3461,8,1382,2022-05-31,WW,developer
3461,8,1382,2022-05-31,NA,publisher
3461,4,1382,2022-05-31,WW,developer
3461,4,1382,2022-05-31,NA,publisher
3448,4,209,2023-01-06,EU,publisher
3448,4,591,2023-01-06,EU,publisher
3461,94,1382,2022-05-31,WW,developer
3461,94,1382,2022-05-31,NA,publisher
3461,106,1382,2022-05-31,WW,developer
3461,106,1382,2022-05-31,NA,publisher
3462,4,1428,2018-05-15,WW,developer
3462,4,400,2018-05-15,JP,publisher
3463,4,445,2017-07-11,WW,developer
3463,19,445,2017-07-11,WW,developer
3464,8,1028,2022-10-28,WW,developer
3464,8,1028,2022-10-28,EU,publisher
3464,106,1028,2022-10-28,WW,developer
3464,106,1028,2022-10-28,EU,publisher
3464,4,1028,2022-10-28,WW,developer
3464,4,1028,2022-10-28,EU,publisher
3465,8,247,2018-01-16,NA,publisher
3465,4,247,2018-01-16,NA,publisher
3467,4,1266,2018-02-20,WW,developer
3467,4,13,2018-02-20,NA,publisher
3468,4,1536,2021-05-25,WW,developer
3468,4,458,2021-05-25,EU,publisher
3468,106,1536,2021-05-25,WW,developer
3468,106,458,2021-05-25,EU,publisher
3469,33,1060,2022-07-29,WW,developer
3469,33,281,2022-07-29,JP,publisher
3469,33,1060,2022-07-29,JP,publisher
3469,33,1233,2022-07-29,NA,publisher
3469,4,1060,2022-07-29,WW,developer
3469,4,281,2022-07-29,JP,publisher
3469,4,1060,2022-07-29,JP,publisher
3469,4,1233,2022-07-29,NA,publisher
3470,4,1556,2021-02-26,WW,developer
3470,4,1488,2021-02-26,JP,publisher
3470,4,1556,2021-02-26,JP,publisher
3470,4,1649,2021-02-26,JP,publisher
3471,4,206,2019-04-18,WW,developer
3471,4,867,2019-04-18,JP,publisher
3472,4,282,2020-04-29,WW,developer
3472,4,282,2020-04-29,JP,publisher
3473,4,867,2019-06-14,JP,publisher
3473,8,867,2019-06-14,JP,publisher
3474,4,396,2019-01-01,WW,developer
3474,4,396,2019-01-01,JP,publisher
3475,4,1652,2022-05-10,WW,developer
3475,4,1641,2022-05-10,EU,publisher
3475,4,1652,2022-05-10,EU,publisher
3475,106,1652,2022-05-10,WW,developer
3475,106,1641,2022-05-10,EU,publisher
3475,106,1652,2022-05-10,EU,publisher
3476,4,1035,2018-01-01,WW,developer
3476,4,1035,2018-01-01,JP,publisher
3477,8,1349,2018-07-24,WW,developer
3477,8,1289,2018-07-24,NA,publisher
3477,4,1349,2018-07-24,WW,developer
3477,4,1289,2018-07-24,NA,publisher
3478,4,542,2018-05-31,WW,developer
3478,4,542,2018-05-31,JP,publisher
3478,106,542,2018-05-31,WW,developer
3478,106,542,2018-05-31,JP,publisher
3479,8,1430,2020-08-04,WW,developer
3479,8,1430,2020-08-04,EU,publisher
3479,4,1430,2020-08-04,WW,developer
3479,4,1430,2020-08-04,EU,publisher
3480,4,162,2018-10-16,WW,developer
3481,8,182,2018-09-25,EU,publisher
3481,4,182,2018-09-25,EU,publisher
3483,4,1131,2018-02-16,WW,developer
3483,4,42,2018-02-16,NA,publisher
3484,8,1211,2018-04-27,WW,developer
3484,8,1211,2018-04-27,EU,publisher
3484,4,1211,2018-04-27,WW,developer
3484,4,1211,2018-04-27,EU,publisher
3485,4,56,2019-01-01,WW,developer
3485,4,56,2019-01-01,JP,publisher
3486,4,56,2018-07-13,WW,developer
3486,4,145,2018-07-13,WW,developer
3486,4,6,2018-07-13,JP,publisher
3486,4,56,2018-07-13,JP,publisher
3487,4,1154,2019-02-19,WW,developer
3487,4,1035,2019-02-19,JP,publisher
3487,4,1154,2019-02-19,JP,publisher
3487,33,1154,2019-02-19,WW,developer
3487,33,1035,2019-02-19,JP,publisher
3487,33,1154,2019-02-19,JP,publisher
3488,4,1356,2018-05-04,WW,developer
3488,4,1356,2018-05-04,EU,publisher
3501,4,567,2019-01-01,WW,developer
3501,4,400,2019-01-01,JP,publisher
3502,106,1621,2019-09-17,WW,developer
3502,106,284,2019-09-17,EU,publisher
3502,4,1621,2019-09-17,WW,developer
3502,4,284,2019-09-17,EU,publisher
3503,8,79,2019-01-01,NA,publisher
3503,4,79,2019-01-01,NA,publisher
3504,4,1018,2019-07-11,WW,developer
3504,4,442,2019-07-11,NA,publisher
3507,33,1406,2024-02-15,WW,developer
3507,33,708,2024-02-15,JP,publisher
3508,4,1619,2019-02-19,NA,publisher
3509,24,457,2021-05-07,WW,developer
3509,24,457,2021-05-07,NA,publisher
3509,24,1501,2021-05-07,NA,publisher
3509,4,457,2021-05-07,WW,developer
3509,4,457,2021-05-07,NA,publisher
3509,4,1501,2021-05-07,NA,publisher
3510,4,518,2021-04-06,WW,developer
3510,4,518,2021-04-06,NA,publisher
3511,4,645,2021-06-01,WW,developer
3511,4,645,2021-06-01,NA,publisher
3512,24,690,2021-05-07,WW,developer
3512,24,457,2021-05-07,NA,publisher
3513,4,354,2019-02-21,WW,developer
3513,4,1472,2019-02-21,WW,developer
3513,4,354,2019-02-21,JP,publisher
3513,4,1539,2019-02-21,NA,publisher
3514,4,1429,2019-08-29,JP,publisher
3514,4,1637,2019-08-29,EU,publisher
3516,4,198,2019-05-23,WW,developer
3516,4,312,2019-05-23,EU,publisher
3516,8,198,2019-05-23,WW,developer
3516,8,312,2019-05-23,EU,publisher
3517,4,1614,2023-04-12,WW,developer
3517,4,128,2023-04-12,EU,publisher
3518,4,1487,2023-10-03,WW,developer
3518,4,1487,2023-10-03,EU,publisher
3518,106,1487,2023-10-03,WW,developer
3518,106,1487,2023-10-03,EU,publisher
3519,33,422,2020-05-29,WW,developer
3519,33,422,2020-05-29,JP,publisher
3519,33,1539,2020-05-29,NA,publisher
3520,66,226,2019-02-08,WW,developer
3520,66,6,2019-02-08,JP,publisher
3522,4,1224,2022-02-24,WW,developer
3522,4,565,2022-02-24,EU,publisher
3522,4,1224,2022-02-24,EU,publisher
3522,106,1224,2022-02-24,WW,developer
3522,106,565,2022-02-24,EU,publisher
3522,106,1224,2022-02-24,EU,publisher
3523,4,902,2021-02-24,WW,developer
3523,4,902,2021-02-24,EU,publisher
3523,8,902,2021-02-24,WW,developer
3523,8,902,2021-02-24,EU,publisher
3525,4,1086,2019-02-21,WW,developer
3525,4,1086,2019-02-21,JP,publisher
3525,4,1608,2019-02-21,JP,publisher
3525,4,1667,2019-02-21,NA,publisher
3526,4,1415,2020-02-13,WW,developer
3526,8,1415,2020-02-13,WW,developer
3527,4,1613,2019-04-16,WW,developer
3528,8,1232,2019-01-01,WW,developer
3528,8,85,2019-01-01,EU,publisher
3528,4,1232,2019-01-01,WW,developer
3528,4,85,2019-01-01,EU,publisher
3529,4,803,2019-04-25,WW,developer
3529,4,66,2019-04-25,EU,publisher
3529,8,803,2019-04-25,WW,developer
3529,8,66,2019-04-25,EU,publisher
3525,33,1086,2019-02-21,WW,developer
3525,33,1086,2019-02-21,JP,publisher
3525,33,1608,2019-02-21,JP,publisher
3525,33,1667,2019-02-21,NA,publisher
3512,4,690,2021-05-07,WW,developer
3512,4,457,2021-05-07,NA,publisher
3519,4,422,2020-05-29,WW,developer
3519,4,422,2020-05-29,JP,publisher
3519,4,1539,2020-05-29,NA,publisher
3530,4,1003,2019-08-15,WW,developer
3530,4,1003,2019-08-15,EU,publisher
3531,4,291,2019-02-21,WW,developer
3531,4,291,2019-02-21,JP,publisher
3531,4,1608,2019-02-21,JP,publisher
3533,4,1088,2019-07-30,WW,developer
3533,4,1434,2019-07-30,JP,publisher
3534,4,538,2019-05-21,WW,developer
3535,4,696,2021-07-06,WW,developer
3535,106,696,2021-07-06,WW,developer
3536,4,323,2020-09-04,WW,developer
3536,4,936,2020-09-04,WW,developer
3536,4,1169,2020-09-04,WW,developer
3536,4,56,2020-09-04,JP,publisher
3536,106,323,2020-09-04,WW,developer
3536,106,936,2020-09-04,WW,developer
3536,106,1169,2020-09-04,WW,developer
3536,106,56,2020-09-04,JP,publisher
3537,4,1329,2019-03-22,WW,developer
3537,4,42,2019-03-22,NA,publisher
3538,4,1035,2019-02-14,WW,developer
3538,4,400,2019-02-14,JP,publisher
3539,4,616,2019-03-22,WW,developer
3539,4,616,2019-03-22,JP,publisher
3539,4,1657,2019-03-22,EU,publisher
3540,4,223,2019-07-25,WW,developer
3540,4,231,2019-07-25,NA,publisher
3541,4,770,2020-05-12,WW,developer
3541,4,231,2020-05-12,NA,publisher
3543,4,662,2019-05-14,WW,developer
3543,4,231,2019-05-14,NA,publisher
3544,4,37,2019-02-12,WW,developer
3544,4,195,2019-02-12,WW,developer
3545,106,565,2021-02-02,EU,publisher
3545,4,565,2021-02-02,EU,publisher
3547,4,528,2019-01-01,WW,developer
3547,4,6,2019-01-01,JP,publisher
3547,4,528,2019-01-01,JP,publisher
3548,4,1183,2021-02-11,WW,developer
3548,4,1183,2021-02-11,EU,publisher
3549,4,1509,2024-01-25,WW,developer
3549,4,1509,2024-01-25,EU,publisher
3549,106,1509,2024-01-25,WW,developer
3549,106,1509,2024-01-25,EU,publisher
3549,8,1509,2024-01-25,WW,developer
3549,8,1509,2024-01-25,EU,publisher
3551,106,56,2022-02-04,JP,publisher
3551,106,182,2022-02-04,EU,publisher
3551,4,56,2022-02-04,JP,publisher
3551,4,182,2022-02-04,EU,publisher
3552,4,1477,2019-08-27,WW,developer
3552,4,1393,2019-08-27,NA,publisher
3553,4,1575,2024-01-22,WW,developer
3553,4,1575,2024-01-22,NA,publisher
3553,8,1575,2024-01-22,WW,developer
3553,8,1575,2024-01-22,NA,publisher
3554,4,1485,2024-12-04,WW,developer
3554,4,1332,2024-12-04,EU,publisher
3554,106,1485,2024-12-04,WW,developer
3554,106,1332,2024-12-04,EU,publisher
3556,106,913,2019-09-10,WW,developer
3556,106,13,2019-09-10,NA,publisher
3556,4,913,2019-09-10,WW,developer
3556,4,13,2019-09-10,NA,publisher
3531,33,291,2019-02-21,WW,developer
3531,33,291,2019-02-21,JP,publisher
3531,33,1608,2019-02-21,JP,publisher
3558,4,13,2021-10-28,NA,publisher
3559,4,210,2019-10-22,WW,developer
3559,4,210,2019-10-22,EU,publisher
3560,4,1566,2020-05-13,WW,developer
3560,4,644,2020-05-13,EU,publisher
3560,106,1566,2020-05-13,WW,developer
3560,106,644,2020-05-13,EU,publisher
3561,106,724,2020-12-01,WW,developer
3561,106,724,2020-12-01,EU,publisher
3561,4,724,2020-12-01,WW,developer
3561,4,724,2020-12-01,EU,publisher
3563,8,1530,2020-05-01,WW,developer
3563,4,1530,2020-05-01,WW,developer
3565,4,1627,2019-03-05,WW,developer
3565,4,1564,2019-03-05,NA,publisher
3566,4,1510,2020-09-15,WW,developer
3566,4,1392,2020-09-15,EU,publisher
3566,8,1510,2020-09-15,WW,developer
3566,8,1392,2020-09-15,EU,publisher
3567,8,1370,2019-02-21,WW,developer
3567,8,1370,2019-02-21,EU,publisher
3567,4,1370,2019-02-21,WW,developer
3567,4,1370,2019-02-21,EU,publisher
3568,4,476,2019-11-15,WW,developer
3568,4,1113,2019-11-15,WW,developer
3568,4,1363,2019-11-15,WW,developer
3568,4,42,2019-11-15,NA,publisher
3568,106,476,2019-11-15,WW,developer
3568,106,1113,2019-11-15,WW,developer
3568,106,1363,2019-11-15,WW,developer
3568,106,42,2019-11-15,NA,publisher
3570,4,708,2019-06-20,WW,developer
3570,4,1618,2019-06-20,WW,developer
3570,4,708,2019-06-20,JP,publisher
3570,4,1619,2019-06-20,NA,publisher
3571,4,680,2019-04-10,WW,developer
3571,4,1681,2019-04-10,WW,developer
3571,4,800,2019-04-10,JP,publisher
3572,4,800,2019-03-25,WW,developer
3572,4,800,2019-03-25,JP,publisher
3574,4,1035,2019-09-17,WW,developer
3574,4,1035,2019-09-17,JP,publisher
3576,4,1322,2022-03-16,NA,publisher
3576,106,1322,2022-03-16,NA,publisher
3576,8,1322,2022-03-16,NA,publisher
3577,106,231,2020-03-20,NA,publisher
3577,4,231,2020-03-20,NA,publisher
3578,4,584,2019-05-23,WW,developer
3578,8,584,2019-05-23,WW,developer
3579,106,1096,2022-07-28,WW,developer
3579,106,400,2022-07-28,JP,publisher
3579,4,1096,2022-07-28,WW,developer
3579,4,400,2022-07-28,JP,publisher
3580,4,1479,2019-08-07,WW,developer
3580,4,1479,2019-08-07,EU,publisher
3580,8,1479,2019-08-07,WW,developer
3580,8,1479,2019-08-07,EU,publisher
3581,4,625,2021-11-02,WW,developer
3581,4,625,2021-11-02,NA,publisher
3582,4,1311,2020-03-06,WW,developer
3582,4,1311,2020-03-06,NA,publisher
3582,8,1311,2020-03-06,WW,developer
3582,8,1311,2020-03-06,NA,publisher
3629,4,1420,2020-01-29,WW,developer
3629,4,446,2020-01-29,EU,publisher
3631,4,476,2018-08-21,WW,developer
3631,4,42,2018-08-21,NA,publisher
3632,4,756,2022-04-21,WW,developer
3632,4,756,2022-04-21,EU,publisher
3632,4,1445,2022-04-21,EU,publisher
3632,106,756,2022-04-21,WW,developer
3632,106,756,2022-04-21,EU,publisher
3632,106,1445,2022-04-21,EU,publisher
3633,4,1605,2022-09-09,WW,developer
3633,4,1632,2022-09-09,EU,publisher
3633,8,1605,2022-09-09,WW,developer
3633,8,1632,2022-09-09,EU,publisher
3633,106,1605,2022-09-09,WW,developer
3633,106,1632,2022-09-09,EU,publisher
3635,4,1471,2020-01-28,WW,developer
3635,4,565,2020-01-28,EU,publisher
3636,4,26,2021-05-25,WW,developer
3636,4,26,2021-05-25,NA,publisher
3636,4,182,2021-05-25,EU,publisher
3636,106,26,2021-05-25,WW,developer
3636,106,26,2021-05-25,NA,publisher
3636,106,182,2021-05-25,EU,publisher
3637,4,1314,2023-01-31,WW,developer
3637,4,1314,2023-01-31,NA,publisher
3640,106,1384,2024-08-27,WW,developer
3640,106,357,2024-08-27,NA,publisher
3640,4,1384,2024-08-27,WW,developer
3640,4,357,2024-08-27,NA,publisher
3583,8,1431,2021-12-15,WW,developer
3583,8,1431,2021-12-15,EU,publisher
3583,4,1431,2021-12-15,WW,developer
3583,4,1431,2021-12-15,EU,publisher
3583,106,1431,2021-12-15,WW,developer
3583,106,1431,2021-12-15,EU,publisher
3584,4,547,2019-06-20,WW,developer
3584,4,547,2019-06-20,EU,publisher
3585,4,1390,2023-02-28,WW,developer
3585,4,1196,2023-02-28,EU,publisher
3585,106,1390,2023-02-28,WW,developer
3585,106,1196,2023-02-28,EU,publisher
3586,8,1301,2019-03-15,WW,developer
3586,8,764,2019-03-15,EU,publisher
3586,4,1301,2019-03-15,WW,developer
3586,4,764,2019-03-15,EU,publisher
3587,4,602,2021-12-07,WW,developer
3587,4,931,2021-12-07,NA,publisher
3587,106,602,2021-12-07,WW,developer
3587,106,931,2021-12-07,NA,publisher
3588,4,680,2019-03-01,WW,developer
3588,4,800,2019-03-01,JP,publisher
3588,4,1612,2019-03-01,NA,publisher
3588,4,1636,2019-03-01,EU,publisher
3589,106,1337,2021-12-03,EU,publisher
3589,4,1337,2021-12-03,EU,publisher
3589,8,1337,2021-12-03,EU,publisher
3590,106,1447,2022-03-23,WW,developer
3590,106,1447,2022-03-23,NA,publisher
3590,106,1634,2022-03-23,NA,publisher
3590,8,1447,2022-03-23,WW,developer
3590,8,1447,2022-03-23,NA,publisher
3590,8,1634,2022-03-23,NA,publisher
3590,4,1447,2022-03-23,WW,developer
3590,4,1447,2022-03-23,NA,publisher
3590,4,1634,2022-03-23,NA,publisher
3591,4,1547,2020-04-30,WW,developer
3591,8,1547,2020-04-30,WW,developer
3593,4,1441,2019-12-17,WW,developer
3594,4,415,2021-06-17,WW,developer
3594,4,415,2021-06-17,EU,publisher
3594,4,992,2021-06-17,EU,publisher
3595,4,380,2020-05-26,WW,developer
3595,4,13,2020-05-26,NA,publisher
3596,106,1410,2021-09-17,WW,developer
3596,106,1408,2021-09-17,NA,publisher
3596,106,1410,2021-09-17,EU,publisher
3596,4,1410,2021-09-17,WW,developer
3596,4,1408,2021-09-17,NA,publisher
3596,4,1410,2021-09-17,EU,publisher
3597,8,1630,2021-10-20,WW,developer
3597,8,1630,2021-10-20,EU,publisher
3597,4,1630,2021-10-20,WW,developer
3597,4,1630,2021-10-20,EU,publisher
3597,106,1630,2021-10-20,WW,developer
3597,106,1630,2021-10-20,EU,publisher
3598,4,45,2022-01-01,WW,developer
3598,4,51,2022-01-01,WW,developer
3598,4,45,2022-01-01,NA,publisher
3599,4,1451,2023-07-01,WW,developer
3599,4,1451,2023-07-01,EU,publisher
3599,8,1451,2023-07-01,WW,developer
3599,8,1451,2023-07-01,EU,publisher
3602,4,213,2020-06-05,WW,developer
3602,4,1393,2020-06-05,NA,publisher
3603,4,1591,2022-02-24,WW,developer
3603,4,422,2022-02-24,JP,publisher
3603,4,542,2022-02-24,JP,publisher
3603,4,1035,2022-02-24,JP,publisher
3604,4,542,2020-02-06,WW,developer
3604,4,1153,2020-02-06,JP,publisher
3605,8,1413,2020-05-07,WW,developer
3605,8,1413,2020-05-07,NA,publisher
3605,4,1413,2020-05-07,WW,developer
3605,4,1413,2020-05-07,NA,publisher
3606,4,1457,2020-08-12,EU,publisher
3608,4,1265,2023-08-16,WW,developer
3608,4,1265,2023-08-16,EU,publisher
3609,106,1540,2022-01-21,WW,developer
3609,106,1540,2022-01-21,EU,publisher
3609,81,1540,2022-01-21,WW,developer
3609,81,1540,2022-01-21,EU,publisher
3609,33,1540,2022-01-21,WW,developer
3609,33,1540,2022-01-21,EU,publisher
3609,4,1540,2022-01-21,WW,developer
3609,4,1540,2022-01-21,EU,publisher
3609,6,1540,2022-01-21,WW,developer
3609,6,1540,2022-01-21,EU,publisher
3609,8,1540,2022-01-21,WW,developer
3609,8,1540,2022-01-21,EU,publisher
3610,4,525,2020-07-10,WW,developer
3610,4,525,2020-07-10,EU,publisher
3610,8,525,2020-07-10,WW,developer
3610,8,525,2020-07-10,EU,publisher
3611,4,1457,2021-07-08,EU,publisher
3612,4,1610,2023-01-27,WW,developer
3612,4,1582,2023-01-27,EU,publisher
3612,106,1610,2023-01-27,WW,developer
3612,106,1582,2023-01-27,EU,publisher
3613,4,1463,2021-08-26,WW,developer
3613,4,1463,2021-08-26,NA,publisher
3613,4,1489,2021-08-26,NA,publisher
3613,106,1463,2021-08-26,WW,developer
3613,106,1463,2021-08-26,NA,publisher
3613,106,1489,2021-08-26,NA,publisher
3613,8,1463,2021-08-26,WW,developer
3613,8,1463,2021-08-26,NA,publisher
3613,8,1489,2021-08-26,NA,publisher
3614,106,1545,2020-03-25,WW,developer
3614,106,1220,2020-03-25,JP,publisher
3614,4,1545,2020-03-25,WW,developer
3614,4,1220,2020-03-25,JP,publisher
3616,4,13,2016-11-01,WW,developer
3616,4,380,2016-11-01,WW,developer
3616,20,13,2016-11-01,WW,developer
3616,20,380,2016-11-01,WW,developer
3616,8,13,2016-11-01,WW,developer
3616,8,380,2016-11-01,WW,developer
3617,8,412,2020-04-23,EU,publisher
3617,4,412,2020-04-23,EU,publisher
3618,8,1437,2021-03-30,WW,developer
3618,8,446,2021-03-30,EU,publisher
3618,4,1437,2021-03-30,WW,developer
3618,4,446,2021-03-30,EU,publisher
3619,4,1464,2021-08-04,WW,developer
3619,4,446,2021-08-04,EU,publisher
3622,4,971,2020-06-16,WW,developer
3622,4,363,2020-06-16,JP,publisher
3623,4,1495,2020-01-01,WW,developer
3623,4,1495,2020-01-01,EU,publisher
3624,4,1613,2023-02-17,WW,developer
3625,106,961,2021-03-09,WW,developer
3625,106,1113,2021-03-09,WW,developer
3625,106,1363,2021-03-09,WW,developer
3625,106,42,2021-03-09,NA,publisher
3625,4,961,2021-03-09,WW,developer
3625,4,1113,2021-03-09,WW,developer
3625,4,1363,2021-03-09,WW,developer
3625,4,42,2021-03-09,NA,publisher
3627,8,1459,2024-03-14,WW,developer
3627,8,1460,2024-03-14,NA,publisher
3627,4,1459,2024-03-14,WW,developer
3627,4,1460,2024-03-14,NA,publisher
3627,109,1459,2024-03-14,WW,developer
3627,109,1460,2024-03-14,NA,publisher
3607,4,1467,2024-05-20,WW,developer
3607,4,1467,2024-05-20,EU,publisher
3624,106,1613,2023-02-17,WW,developer
3608,8,1265,2023-08-16,WW,developer
3608,8,1265,2023-08-16,EU,publisher
3642,8,1212,2024-02-27,WW,developer
3642,8,71,2024-02-27,NA,publisher
3642,4,1212,2024-02-27,WW,developer
3642,4,71,2024-02-27,NA,publisher
3644,33,708,2020-03-12,WW,developer
3644,33,1406,2020-03-12,WW,developer
3644,33,659,2020-03-12,NA,publisher
3644,33,708,2020-03-12,JP,publisher
3645,33,528,2020-07-22,WW,developer
3645,33,528,2020-07-22,JP,publisher
3645,4,528,2020-07-22,WW,developer
3645,4,528,2020-07-22,JP,publisher
3647,4,1046,2020-10-14,WW,developer
3647,4,442,2020-10-14,NA,publisher
3649,33,422,2023-01-19,JP,publisher
3649,106,422,2023-01-19,JP,publisher
3649,4,422,2023-01-19,JP,publisher
3652,4,1598,2022-06-24,WW,developer
3652,4,1598,2022-06-24,NA,publisher
3652,8,1598,2022-06-24,WW,developer
3652,8,1598,2022-06-24,NA,publisher
3652,106,1598,2022-06-24,WW,developer
3652,106,1598,2022-06-24,NA,publisher
3653,8,1564,2020-11-09,NA,publisher
3653,4,1564,2020-11-09,NA,publisher
3655,4,1047,2023-01-31,WW,developer
3655,4,1122,2023-01-31,WW,developer
3655,4,1266,2023-01-31,WW,developer
3655,4,13,2023-01-31,NA,publisher
3655,106,1047,2023-01-31,WW,developer
3655,106,1122,2023-01-31,WW,developer
3655,106,1266,2023-01-31,WW,developer
3655,106,13,2023-01-31,NA,publisher
3656,4,1047,2020-10-15,WW,developer
3656,4,1266,2020-10-15,WW,developer
3656,4,13,2020-10-15,NA,publisher
3657,4,556,2022-01-01,WW,developer
3657,4,556,2022-01-01,EU,publisher
3657,8,556,2022-01-01,WW,developer
3657,8,556,2022-01-01,EU,publisher
3657,106,556,2022-01-01,WW,developer
3657,106,556,2022-01-01,EU,publisher
3658,4,556,2021-07-08,WW,developer
3658,4,556,2021-07-08,EU,publisher
